Unnamed: 0,codice_cliente,Prodotto,Area di Bisogno,Data di Emissione,Premio_Ricorrente,Premio_Unico,Capitale_Rivalutato,Massimale,Stato_Polizza,Data_Scadenza,Canale_Acquisizione,Commissione_Perc,Premio_Totale_Annuo,Commissione_Euro,Costi_Operativi,Margine_Lordo,Importo_Liquidato,Sinistri_Totali,Loss_Ratio
11353.0,16205,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2024-04-18,408.0,,2086.0,,Attiva,2025-04-18,Rete Diretta Agenziale,0.034,408.0,14,67.29069323525037,327,,0,0.0
11354.0,16205,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2023-06-20,271.0,,4365.0,,Attiva,2024-06-20,Rete Diretta Agenziale,0.047,271.0,13,66.01965527338201,192,,0,0.0
11355.0,16206,Polizza Salute e Infortuni: Salute Protetta,Protezione,2006-01-13,813.0,,,100000.0,Scaduta,2007-01-13,Rete Diretta Agenziale,0.131,813.0,107,197.3578198565696,509,,0,0.0
11356.0,16206,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2007-06-26,,51282.0,113859.0,,Attiva,2008-06-26,Rete Diretta Agenziale,0.021,0.0,0,0.0,0,,0,0.0
11357.0,16206,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2006-08-15,258.0,,157194.0,,Scaduta,2007-08-15,Rete Diretta Agenziale,0.025,258.0,6,52.30078848210152,200,,0,0.0
11358.0,16208,Polizza Salute e Infortuni: Salute Protetta,Protezione,2014-10-24,860.0,,,200000.0,Attiva,2015-10-24,Rete Diretta Agenziale,0.172,860.0,148,161.48057451677684,551,,0,0.0
11359.0,16208,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-08-21,276.0,,,1000000.0,Attiva,2025-08-21,Rete Diretta Agenziale,0.126,276.0,35,43.3640640268092,198,,0,0.0
11360.0,16208,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2013-09-08,,61991.0,94206.0,,Scaduta,2014-09-08,Rete Diretta Agenziale,0.047,0.0,0,0.0,0,,0,0.0
11361.0,16210,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2008-04-05,107.0,,30009.0,,Scaduta,2009-04-05,Rete Diretta Agenziale,0.044,107.0,5,20.101611758914952,82,,0,0.0
11362.0,16212,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2018-11-20,305.0,,,1000000.0,Attiva,2019-11-20,Rete Diretta Agenziale,0.127,305.0,39,72.77510778505292,193,,0,0.0
11363.0,16213,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-11-10,878.0,,,800000.0,Attiva,2021-11-10,Rete Diretta Agenziale,0.163,878.0,143,148.32155775703643,587,,0,0.0
11364.0,16214,Polizza Salute e Infortuni: Salute Protetta,Protezione,2016-10-15,408.0,,,200000.0,Scaduta,2017-10-15,Rete Diretta Agenziale,0.179,408.0,73,83.8014460947351,251,,0,0.0
11365.0,16214,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-03-16,548.0,,,100000.0,Attiva,2022-03-16,Rete Diretta Agenziale,0.141,548.0,77,96.21085908510388,375,,0,0.0
11366.0,16214,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2016-07-24,,93775.0,110449.0,,Scaduta,2017-07-24,Rete Diretta Agenziale,0.035,0.0,0,0.0,0,,0,0.0
11367.0,16214,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2015-02-17,179.0,,24817.0,,Scaduta,2016-02-17,Rete Diretta Agenziale,0.024,179.0,4,40.98998590446174,134,,0,0.0
11368.0,16215,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-08-23,783.0,,,800000.0,Attiva,2025-08-23,Rete Diretta Agenziale,0.173,783.0,135,148.57320935373264,499,,0,0.0
11369.0,16215,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2018-11-02,648.0,,,500000.0,Attiva,2019-11-02,Rete Diretta Agenziale,0.155,648.0,100,159.8252896943186,388,,0,0.0
11370.0,16216,Polizza Salute e Infortuni: Salute Protetta,Protezione,2014-04-02,691.0,,,100000.0,Scaduta,2015-04-02,Rete Diretta Agenziale,0.139,691.0,96,171.16141619216154,424,9622.0,9622,3.0
11371.0,16216,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2010-09-28,507.0,,,500000.0,Scaduta,2011-09-28,Rete Diretta Agenziale,0.152,507.0,77,86.35131069431414,344,13434.0,13434,3.0
11372.0,16216,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2003-04-12,67.0,,43404.0,,Scaduta,2004-04-12,Rete Diretta Agenziale,0.026,67.0,2,15.639884973999292,49,,0,0.0
11373.0,16218,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-05-26,761.0,,,350000.0,Attiva,2023-05-26,Rete Diretta Agenziale,0.135,761.0,103,189.1768205445608,469,,0,0.0
11374.0,16219,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-09-13,463.0,,,100000.0,Attiva,2024-09-13,Rete Diretta Agenziale,0.126,463.0,58,71.47899938493099,334,,0,0.0
11375.0,16219,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-08-15,611.0,,,1000000.0,Attiva,2024-08-15,Rete Diretta Agenziale,0.134,611.0,82,146.72350028415715,382,,0,0.0
11376.0,16219,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2024-12-25,,73567.0,72740.0,,Attiva,2025-12-25,Canale Bancario,0.025,0.0,0,0.0,0,,0,0.0
11377.0,16220,Polizza Salute e Infortuni: Salute Protetta,Protezione,2016-10-26,847.0,,,800000.0,Scaduta,2017-10-26,Rete Diretta Agenziale,0.149,847.0,126,155.05873541963933,566,,0,0.0
11378.0,16220,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2018-12-15,,52791.0,69762.0,,Attiva,2019-12-15,Rete Diretta Agenziale,0.026,0.0,0,0.0,0,,0,0.0
11379.0,16221,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-10-07,565.0,,,200000.0,Attiva,2023-10-07,Rete Diretta Agenziale,0.147,565.0,83,92.98790050717628,389,,0,0.0
11380.0,16222,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-10-01,962.0,,,200000.0,Attiva,2024-10-01,Rete Diretta Agenziale,0.124,962.0,119,156.1053596899977,687,,0,0.0
11381.0,16222,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2015-09-09,612.0,,,100000.0,Attiva,2016-09-09,Rete Diretta Agenziale,0.154,612.0,94,146.19792113413686,372,,0,0.0
11382.0,16222,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2017-12-12,429.0,,39221.0,,Attiva,2018-12-12,Rete Diretta Agenziale,0.043,429.0,18,88.75287785131455,322,,0,0.0
11383.0,16223,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-01-26,991.0,,,100000.0,Attiva,2025-01-26,Rete Diretta Agenziale,0.167,991.0,165,167.55838219197338,658,,0,0.0
11384.0,16223,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-12-13,315.0,,,100000.0,Attiva,2023-12-13,Rete Diretta Agenziale,0.172,315.0,54,60.47159207999526,201,,0,0.0
11385.0,16223,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2020-10-06,,21474.0,24210.0,,Attiva,2021-10-06,Rete Diretta Agenziale,0.024,0.0,0,0.0,0,,0,0.0
11386.0,16225,Polizza Salute e Infortuni: Salute Protetta,Protezione,2016-09-25,854.0,,,800000.0,Attiva,2017-09-25,Rete Diretta Agenziale,0.157,854.0,134,153.45810113676745,567,,0,0.0
11387.0,16225,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-05-17,540.0,,,1000000.0,Attiva,2023-05-17,Rete Diretta Agenziale,0.173,540.0,93,117.1167693120542,330,,0,0.0
11388.0,16225,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,1997-10-08,188.0,,239722.0,,Scaduta,1998-10-08,Rete Diretta Agenziale,0.034,188.0,6,29.96542918287959,152,,0,0.0
11389.0,16226,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2009-10-20,173.0,,63429.0,,Scaduta,2010-10-20,Rete Diretta Agenziale,0.048,173.0,8,36.92268784152847,128,,0,0.0
11390.0,16227,Polizza Salute e Infortuni: Salute Protetta,Protezione,2013-08-05,313.0,,,100000.0,Scaduta,2014-08-05,Rete Diretta Agenziale,0.12,313.0,38,54.17977248154835,221,5380.0,5380,3.0
11391.0,16227,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2010-06-27,419.0,,,1000000.0,Scaduta,2011-06-27,Rete Diretta Agenziale,0.124,419.0,52,81.85172535023732,285,,0,0.0
11392.0,16232,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-11-10,908.0,,,800000.0,Attiva,2025-11-10,Rete Diretta Agenziale,0.16,908.0,145,225.8138627867936,537,,0,0.0
11393.0,16232,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-02-15,307.0,,,1000000.0,Attiva,2022-02-15,Rete Diretta Agenziale,0.177,307.0,54,47.87358029067276,205,,0,0.0
11394.0,16232,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2020-04-17,125.0,,7362.0,,Attiva,2021-04-17,Rete Diretta Agenziale,0.031,125.0,4,28.842980895555765,92,,0,0.0
11395.0,16233,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2023-04-15,359.0,,6460.0,,Attiva,2024-04-15,Rete Diretta Agenziale,0.027,359.0,10,66.37816491716018,283,,0,0.0
11396.0,16234,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2022-02-09,154.0,,5024.0,,Attiva,2023-02-09,Rete Diretta Agenziale,0.026,154.0,4,30.276865012223112,120,,0,0.0
11397.0,16235,Polizza Salute e Infortuni: Salute Protetta,Protezione,2019-11-11,469.0,,,200000.0,Attiva,2020-11-11,Rete Diretta Agenziale,0.157,469.0,74,106.2913713516136,289,,0,0.0
11398.0,16236,Polizza Salute e Infortuni: Salute Protetta,Protezione,2019-11-16,868.0,,,800000.0,Attiva,2020-11-16,Rete Diretta Agenziale,0.129,868.0,112,158.49119071188983,598,,0,0.0
11399.0,16236,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2014-05-18,288.0,,,100000.0,Attiva,2015-05-18,Rete Diretta Agenziale,0.132,288.0,38,43.21123775442627,207,,0,0.0
11400.0,16236,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2020-06-02,,71798.0,83098.0,,Attiva,2021-06-02,Rete Diretta Agenziale,0.02,0.0,0,0.0,0,,0,0.0
11401.0,16236,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2015-05-17,175.0,,26685.0,,Scaduta,2016-05-17,Rete Diretta Agenziale,0.025,175.0,4,29.96576841713864,141,,0,0.0
11402.0,16237,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-03-04,497.0,,,350000.0,Attiva,2025-03-04,Rete Diretta Agenziale,0.178,497.0,88,78.8527176447829,330,,0,0.0
11403.0,16237,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-12-16,552.0,,,500000.0,Attiva,2025-12-16,Rete Diretta Agenziale,0.165,552.0,91,133.15251379931158,328,,0,0.0
11404.0,16238,Polizza Salute e Infortuni: Salute Protetta,Protezione,2021-10-09,818.0,,,800000.0,Attiva,2022-10-09,Rete Diretta Agenziale,0.157,818.0,128,136.27160647667245,554,,0,0.0
11405.0,16238,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2021-04-18,528.0,,,1000000.0,Attiva,2022-04-18,Rete Diretta Agenziale,0.168,528.0,89,110.61624907482684,328,,0,0.0
11406.0,16238,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-12-18,261.0,,5727.0,,Attiva,2023-12-18,Rete Diretta Agenziale,0.023,261.0,6,43.493122215710095,212,,0,0.0
11407.0,16239,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2009-12-09,269.0,,,1000000.0,Scaduta,2010-12-09,Rete Diretta Agenziale,0.142,269.0,38,59.364931357662414,172,,0,0.0
11408.0,16239,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,1992-07-21,,84318.0,390939.0,,Attiva,1993-07-21,Rete Diretta Agenziale,0.044,0.0,0,0.0,0,,0,0.0
11409.0,16239,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2012-02-25,98.0,,25971.0,,Attiva,2013-02-25,Rete Diretta Agenziale,0.035,98.0,3,23.39755659100156,72,,0,0.0
11410.0,16241,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2020-01-23,434.0,,,200000.0,Scaduta,2021-01-23,Rete Diretta Agenziale,0.127,434.0,55,99.54022802600204,279,,0,0.0
11411.0,16241,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2022-06-06,,33888.0,36207.0,,Attiva,2023-06-06,Rete Diretta Agenziale,0.028,0.0,0,0.0,0,,0,0.0
11412.0,16241,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-01-01,298.0,,10068.0,,Attiva,2023-01-01,Rete Diretta Agenziale,0.024,298.0,7,57.06876866875423,234,,0,0.0
11413.0,16242,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2022-05-23,176.0,,5133.0,,Attiva,2023-05-23,Rete Diretta Agenziale,0.039,176.0,7,41.20482200489793,128,,0,0.0
11414.0,16243,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2010-06-05,655.0,,,200000.0,Scaduta,2011-06-05,Rete Diretta Agenziale,0.16,655.0,105,131.93734221301588,418,6229.0,6229,3.0
11415.0,16243,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2020-10-22,,25685.0,29841.0,,Attiva,2021-10-22,Rete Diretta Agenziale,0.044,0.0,0,0.0,0,33615.0,33615,0.0
11416.0,16243,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2021-04-12,111.0,,5549.0,,Attiva,2022-04-12,Rete Diretta Agenziale,0.049,111.0,5,17.315797004635446,89,,0,0.0
11417.0,16244,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-08-03,506.0,,,350000.0,Attiva,2021-08-03,Rete Diretta Agenziale,0.159,506.0,80,76.51101108876645,349,11410.0,11410,3.0
11418.0,16244,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2013-09-18,,77527.0,125114.0,,Scaduta,2014-09-18,Rete Diretta Agenziale,0.025,0.0,0,0.0,0,,0,0.0
11419.0,16245,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2021-10-06,92.0,,3581.0,,Attiva,2022-10-06,Rete Diretta Agenziale,0.042,92.0,4,22.034070573876072,66,,0,0.0
11420.0,16247,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2013-03-01,356.0,,,100000.0,Attiva,2014-03-01,Rete Diretta Agenziale,0.146,356.0,52,87.87012097661488,216,,0,0.0
11421.0,16248,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-04-09,599.0,,,200000.0,Attiva,2025-04-09,Rete Diretta Agenziale,0.133,599.0,80,129.04767685668796,390,,0,0.0
11422.0,16249,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2005-08-22,666.0,,,500000.0,Attiva,2006-08-22,Rete Diretta Agenziale,0.174,666.0,116,124.6478586063578,425,,0,0.0
11423.0,16249,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2008-01-12,205.0,,81046.0,,Scaduta,2009-01-12,Rete Diretta Agenziale,0.03,205.0,6,36.615046452950594,162,,0,0.0
11424.0,16250,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-05-09,835.0,,,800000.0,Attiva,2025-05-09,Rete Diretta Agenziale,0.126,835.0,105,159.87859447047342,570,,0,0.0
11425.0,16250,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-11-14,554.0,,,100000.0,Attiva,2025-11-14,Rete Diretta Agenziale,0.128,554.0,71,108.01490420135993,375,,0,0.0
11426.0,16251,Polizza Salute e Infortuni: Salute Protetta,Protezione,2015-08-21,955.0,,,800000.0,Scaduta,2016-08-21,Rete Diretta Agenziale,0.157,955.0,150,221.97897514976435,583,,0,0.0
11427.0,16251,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2012-03-11,397.0,,,500000.0,Attiva,2013-03-11,Rete Diretta Agenziale,0.123,397.0,49,98.22619789790734,250,,0,0.0
11428.0,16252,Polizza Salute e Infortuni: Salute Protetta,Protezione,2011-09-14,436.0,,,350000.0,Scaduta,2012-09-14,Rete Diretta Agenziale,0.158,436.0,69,93.34401981447276,274,,0,0.0
11429.0,16252,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2021-04-12,,69852.0,82411.0,,Attiva,2022-04-12,Rete Diretta Agenziale,0.036,0.0,0,0.0,0,,0,0.0
11430.0,16253,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-03-06,348.0,,,800000.0,Attiva,2023-03-06,Rete Diretta Agenziale,0.164,348.0,57,52.60182642096912,238,,0,0.0
11431.0,16253,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2019-09-21,495.0,,34025.0,,Scaduta,2020-09-21,Rete Diretta Agenziale,0.02,495.0,10,120.49047419937814,365,,0,0.0
11432.0,16255,Polizza Salute e Infortuni: Salute Protetta,Protezione,2012-02-09,350.0,,,100000.0,Scaduta,2013-02-09,Rete Diretta Agenziale,0.168,350.0,59,62.2291745991514,229,,0,0.0
11433.0,16255,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2017-09-22,709.0,,,100000.0,Scaduta,2018-09-22,Rete Diretta Agenziale,0.141,709.0,100,172.24062195434632,437,,0,0.0
11434.0,16256,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2021-09-22,415.0,,,200000.0,Attiva,2022-09-22,Rete Diretta Agenziale,0.161,415.0,67,80.18276931993725,268,,0,0.0
11435.0,16256,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2020-10-27,,45280.0,54700.0,,Attiva,2021-10-27,Rete Diretta Agenziale,0.044,0.0,0,0.0,0,,0,0.0
11436.0,16256,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2014-08-22,291.0,,52002.0,,Attiva,2015-08-22,Rete Diretta Agenziale,0.042,291.0,12,67.6536401719627,211,,0,0.0
11437.0,16258,Polizza Salute e Infortuni: Salute Protetta,Protezione,2015-06-14,602.0,,,800000.0,Scaduta,2016-06-14,Rete Diretta Agenziale,0.145,602.0,87,116.56867815392764,398,,0,0.0
11438.0,16258,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2023-03-23,495.0,,,200000.0,Attiva,2024-03-23,Rete Diretta Agenziale,0.172,495.0,85,86.8870579693917,323,,0,0.0
11439.0,16258,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2020-02-14,,41487.0,51033.0,,Attiva,2021-02-14,Rete Diretta Agenziale,0.021,0.0,0,0.0,0,,0,0.0
11440.0,16258,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2017-12-01,461.0,,45217.0,,Attiva,2018-12-01,Rete Diretta Agenziale,0.025,461.0,12,76.06451273922644,373,,0,0.0
11441.0,16258,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2016-02-28,74.0,,10793.0,,Attiva,2017-02-28,Rete Diretta Agenziale,0.031,74.0,2,15.404252286174486,57,,0,0.0
11442.0,16259,Polizza Salute e Infortuni: Salute Protetta,Protezione,2011-12-15,803.0,,,200000.0,Scaduta,2012-12-15,Rete Diretta Agenziale,0.17,803.0,137,154.6822418766937,511,,0,0.0
11443.0,16259,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2022-02-13,76.0,,2617.0,,Attiva,2023-02-13,Rete Diretta Agenziale,0.027,76.0,2,17.527154030833152,56,,0,0.0
11444.0,16261,Polizza Salute e Infortuni: Salute Protetta,Protezione,2020-06-05,615.0,,,100000.0,Scaduta,2021-06-05,Rete Diretta Agenziale,0.122,615.0,75,134.96025393152976,405,,0,0.0
11445.0,16261,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2023-07-24,765.0,,,200000.0,Attiva,2024-07-24,Rete Diretta Agenziale,0.178,765.0,136,139.38329760242863,490,28903.0,28903,3.0
11446.0,16262,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-03-27,440.0,,,500000.0,Attiva,2025-03-27,Rete Diretta Agenziale,0.164,440.0,72,88.63673217163249,279,,0,0.0
11447.0,16263,Polizza Salute e Infortuni: Salute Protetta,Protezione,2016-12-16,398.0,,,800000.0,Attiva,2017-12-16,Rete Diretta Agenziale,0.142,398.0,57,77.0285092190819,264,,0,0.0
11448.0,16264,Polizza Salute e Infortuni: Salute Protetta,Protezione,2009-11-23,385.0,,,200000.0,Scaduta,2010-11-23,Rete Diretta Agenziale,0.167,385.0,64,73.5796991040292,247,,0,0.0
11449.0,16264,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2006-02-21,236.0,,,1000000.0,Attiva,2007-02-21,Rete Diretta Agenziale,0.151,236.0,36,39.2900934237897,161,33701.0,33701,3.0
11450.0,16265,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2024-12-01,675.0,,,100000.0,Attiva,2025-12-01,Rete Diretta Agenziale,0.122,675.0,82,124.78824766815976,468,,0,0.0
11451.0,16266,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2020-07-10,468.0,,25547.0,,Attiva,2021-07-10,Rete Diretta Agenziale,0.039,468.0,18,88.10038805481123,362,,0,0.0
11452.0,16268,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2013-10-26,645.0,,,100000.0,Attiva,2014-10-26,Rete Diretta Agenziale,0.157,645.0,101,148.23814897702434,396,,0,0.0
11453.0,16268,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2016-03-19,507.0,,,1000000.0,Attiva,2017-03-19,Rete Diretta Agenziale,0.16,507.0,81,119.47973960980303,307,,0,0.0
11454.0,16268,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2013-05-27,,66263.0,102765.0,,Scaduta,2014-05-27,Rete Diretta Agenziale,0.035,0.0,0,0.0,0,30337.0,30337,0.0
11455.0,16268,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2008-01-15,107.0,,34047.0,,Attiva,2009-01-15,Rete Diretta Agenziale,0.047,107.0,5,18.34903990909861,84,,0,0.0
11456.0,16269,Polizza Salute e Infortuni: Salute Protetta,Protezione,2024-06-04,957.0,,,100000.0,Attiva,2025-06-04,Rete Diretta Agenziale,0.164,957.0,157,158.25610738378518,642,,0,0.0
11457.0,16269,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2022-01-08,755.0,,,100000.0,Attiva,2023-01-08,Rete Diretta Agenziale,0.153,755.0,116,132.19784358030827,507,,0,0.0
11458.0,16269,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2023-01-04,380.0,,8164.0,,Attiva,2024-01-04,Rete Diretta Agenziale,0.046,380.0,17,93.1224478555507,270,,0,0.0
11459.0,16269,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2024-02-28,237.0,,1621.0,,Attiva,2025-02-28,Rete Diretta Agenziale,0.048,237.0,11,37.1993866852078,189,,0,0.0
11460.0,16270,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2013-09-19,330.0,,,200000.0,Scaduta,2014-09-19,Rete Diretta Agenziale,0.147,330.0,49,60.28600526497495,221,30536.0,30536,3.0
11461.0,16273,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-08-18,782.0,,,200000.0,Attiva,2024-08-18,Rete Diretta Agenziale,0.13,782.0,102,158.35921864806645,522,,0,0.0
11462.0,16273,Polizza Vita a Premi Ricorrenti: Risparmio Costante,Risparmio e Investimento,2022-09-24,370.0,,9211.0,,Attiva,2023-09-24,Rete Diretta Agenziale,0.026,370.0,10,91.33351547761956,269,21786.0,21786,3.0
11463.0,16274,Polizza Salute e Infortuni: Salute Protetta,Protezione,2023-11-16,904.0,,,100000.0,Attiva,2024-11-16,Rete Diretta Agenziale,0.161,904.0,146,219.0118610578716,539,,0,0.0
11464.0,16274,Assicurazione Casa e Famiglia: Casa Serena,Protezione,2018-03-19,371.0,,,100000.0,Attiva,2019-03-19,Rete Diretta Agenziale,0.152,371.0,56,83.79294056805487,231,,0,0.0
11465.0,16275,Piano Individuale Pensionistico (PIP): Pensione Serenità,Previdenza,2009-11-13,265.0,,102371.0,,Scaduta,2010-11-13,Rete Diretta Agenziale,0.045,265.0,12,41.244111407391024,212,,0,0.0
11466.0,16276,Polizza Salute e Infortuni: Salute Protetta,Protezione,2022-02-17,523.0,,,350000.0,Attiva,2023-02-17,Rete Diretta Agenziale,0.167,523.0,87,114.65185581193194,321,,0,0.0
11467.0,16276,Polizza Vita a Premio Unico: Futuro Sicuro,Risparmio e Investimento,2023-09-22,,88429.0,90199.0,,Attiva,2024-09-22,Rete Diretta Agenziale,0.047,0.0,0,0.0,0,,0,0.0
