codice_cliente,Data_Interazione,Tipo_Interazione,Motivo,Durata_Minuti,Esito,Note,Conversione
15584,2025-07-09,Chiamata Telefonica,Richiesta Info Prodotto,7.0,Negativo,Cliente interessato,False
15585,2024-02-28,Chiamata Telefonica,Consulenza,16.0,Neutrale,,False
15585,2024-05-19,Chiamata Telefonica,Rinnovo,20.0,Positivo,Cliente interessato,False
15585,2024-07-29,Visita Agente,Richiesta Info Prodotto,20.0,Neutrale,Da ricontattare,False
15585,2024-08-12,Email,Richiesta Preventivo,11.0,Neutrale,Da ricontattare,False
15585,2025-01-31,Visita Agente,Reclamo,15.0,Positivo,Cliente interessato,False
15585,2025-05-31,App Mobile,Reclamo,0.0,Neutrale,Da ricontattare,False
15585,2025-06-07,Email,Consulenza,33.0,Positivo,,False
15586,2023-12-29,Email,Richiesta Preventivo,6.0,Neutrale,Da ricontattare,False
15586,2024-02-13,Visita Agente,Richiesta Preventivo,12.0,Neutrale,,False
15586,2024-03-31,Visita Agente,Modifica Polizza,25.0,Positivo,,False
15586,2025-10-13,Chat Online,Reclamo,3.0,Neutrale,,False
15587,2025-05-23,Email,Modifica Polizza,12.0,Positivo,Da ricontattare,False
15587,2025-06-29,Visita Agente,Consulenza,1.0,Neutrale,Cliente interessato,False
15588,2024-03-28,Email,Sinistro,17.0,Negativo,Richiesta follow-up,False
15588,2024-09-01,Email,Pagamento Premio,0.0,Negativo,Richiesta follow-up,False
15588,2025-11-27,Visita Agente,Pagamento Premio,,Positivo,Da ricontattare,False
15589,2024-03-12,Email,Sinistro,4.0,Positivo,,False
15589,2024-11-21,Chat Online,Rinnovo,9.0,Neutrale,Cliente interessato,False
15589,2025-03-05,Email,Sinistro,,Positivo,,False
15589,2025-06-18,Chiamata Telefonica,Sinistro,,Positivo,,False
15590,2024-07-15,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,Cliente interessato,False
15590,2024-11-06,Chat Online,Pagamento Premio,17.0,Neutrale,,False
15590,2025-11-05,Visita Agente,Consulenza,1.0,Negativo,,False
15591,2023-12-17,Chiamata Telefonica,Consulenza,,Positivo,,False
15591,2024-06-28,Visita Agente,Rinnovo,,Positivo,,False
15591,2024-12-16,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,,False
15592,2025-01-08,Chiamata Telefonica,Rinnovo,15.0,Positivo,Cliente interessato,False
15592,2025-10-15,Visita Agente,Reclamo,10.0,Neutrale,,False
15592,2025-10-30,Chiamata Telefonica,Pagamento Premio,16.0,Positivo,,False
15593,2024-04-16,Chiamata Telefonica,Modifica Polizza,14.0,Positivo,Richiesta follow-up,False
15593,2024-08-02,Email,Reclamo,3.0,Positivo,,False
15593,2025-06-10,App Mobile,Richiesta Preventivo,28.0,Neutrale,,False
15593,2025-09-12,Chat Online,Consulenza,,Positivo,Richiesta follow-up,True
15594,2025-02-26,Chat Online,Richiesta Info Prodotto,10.0,Positivo,Da ricontattare,False
15594,2025-03-30,Chiamata Telefonica,Rinnovo,,Positivo,,False
15594,2025-04-14,Chat Online,Consulenza,17.0,Positivo,,False
15595,2024-01-04,Chat Online,Consulenza,20.0,Positivo,,False
15595,2024-10-26,Chat Online,Richiesta Info Prodotto,3.0,Positivo,,True
15595,2025-01-28,Visita Agente,Modifica Polizza,,Positivo,Da ricontattare,False
15596,2023-12-31,Chat Online,Pagamento Premio,1.0,Positivo,,False
15596,2024-03-12,Email,Rinnovo,13.0,Neutrale,,False
15596,2024-05-21,Email,Richiesta Info Prodotto,38.0,Positivo,,False
15596,2024-07-10,Visita Agente,Richiesta Preventivo,,Positivo,,True
15596,2024-09-01,Visita Agente,Rinnovo,24.0,Negativo,,False
15596,2024-11-04,Visita Agente,Richiesta Preventivo,4.0,Negativo,Da ricontattare,False
15596,2025-11-28,Email,Modifica Polizza,7.0,Positivo,Richiesta follow-up,False
15597,2024-02-01,Visita Agente,Rinnovo,,Negativo,,False
15597,2024-02-19,Visita Agente,Rinnovo,17.0,Neutrale,,False
15597,2024-04-24,App Mobile,Pagamento Premio,,Negativo,,False
15598,2024-10-16,Email,Richiesta Preventivo,19.0,Positivo,,False
15598,2025-08-11,Visita Agente,Richiesta Preventivo,7.0,Neutrale,Richiesta follow-up,False
15599,2025-06-09,Visita Agente,Richiesta Info Prodotto,1.0,Neutrale,,False
15600,2024-02-19,Chiamata Telefonica,Pagamento Premio,,Positivo,,False
15600,2024-05-25,Visita Agente,Modifica Polizza,,Neutrale,,False
15600,2024-08-14,Chat Online,Rinnovo,5.0,Positivo,,False
15600,2024-09-04,Chat Online,Richiesta Info Prodotto,,Positivo,Cliente interessato,False
15600,2025-05-05,Visita Agente,Consulenza,5.0,Positivo,,False
15600,2025-06-27,Chiamata Telefonica,Pagamento Premio,65.0,Neutrale,,False
15600,2025-08-14,Chat Online,Richiesta Preventivo,12.0,Positivo,,True
15600,2025-10-01,Visita Agente,Consulenza,,Positivo,,False
15601,2024-02-24,Chat Online,Sinistro,7.0,Neutrale,Cliente interessato,False
15601,2024-04-12,App Mobile,Richiesta Info Prodotto,,Positivo,,False
15601,2025-03-17,App Mobile,Consulenza,19.0,Neutrale,,False
15601,2025-05-16,Visita Agente,Richiesta Info Prodotto,5.0,Neutrale,,False
15602,2024-12-22,Chat Online,Pagamento Premio,,Negativo,,False
15602,2025-05-04,Email,Modifica Polizza,61.0,Positivo,,False
15603,2023-12-30,Email,Pagamento Premio,1.0,Positivo,,False
15603,2024-01-19,Chiamata Telefonica,Modifica Polizza,25.0,Positivo,Da ricontattare,False
15603,2024-04-26,App Mobile,Consulenza,7.0,Positivo,,False
15603,2024-06-26,Chiamata Telefonica,Sinistro,,Positivo,,False
15603,2024-07-19,Visita Agente,Modifica Polizza,22.0,Positivo,Da ricontattare,False
15603,2024-07-26,Chat Online,Reclamo,14.0,Positivo,Richiesta follow-up,False
15603,2025-10-14,Chiamata Telefonica,Richiesta Preventivo,6.0,Positivo,Richiesta follow-up,False
15604,2024-10-04,Email,Richiesta Preventivo,,Positivo,,False
15604,2025-02-02,Visita Agente,Richiesta Preventivo,,Negativo,Cliente interessato,False
15604,2025-02-07,Email,Reclamo,19.0,Positivo,,False
15605,2024-01-11,Chiamata Telefonica,Modifica Polizza,3.0,Positivo,,False
15605,2024-09-10,Visita Agente,Pagamento Premio,,Positivo,Da ricontattare,False
15605,2024-09-26,Chiamata Telefonica,Reclamo,3.0,Negativo,,False
15605,2024-12-29,Chiamata Telefonica,Richiesta Preventivo,1.0,Neutrale,,False
15605,2025-03-07,App Mobile,Rinnovo,3.0,Negativo,,False
15607,2024-06-14,Visita Agente,Rinnovo,0.0,Positivo,,False
15607,2024-12-19,Email,Pagamento Premio,5.0,Positivo,,False
15607,2025-03-30,Visita Agente,Consulenza,13.0,Positivo,,False
15607,2025-08-07,Chiamata Telefonica,Reclamo,,Positivo,,False
15608,2024-05-22,Visita Agente,Sinistro,3.0,Positivo,,False
15608,2024-06-15,Chiamata Telefonica,Sinistro,,Positivo,,False
15608,2024-08-06,Visita Agente,Richiesta Preventivo,12.0,Neutrale,Da ricontattare,False
15608,2025-01-11,App Mobile,Richiesta Info Prodotto,0.0,Positivo,,False
15608,2025-09-10,Visita Agente,Consulenza,,Positivo,,False
15609,2024-03-29,Chiamata Telefonica,Reclamo,,Positivo,,False
15609,2024-04-10,App Mobile,Modifica Polizza,3.0,Positivo,,False
15609,2024-10-18,Visita Agente,Pagamento Premio,38.0,Positivo,,False
15609,2025-10-29,Chiamata Telefonica,Pagamento Premio,14.0,Positivo,,False
15610,2024-06-02,Chiamata Telefonica,Consulenza,1.0,Positivo,,False
15610,2024-08-05,Chat Online,Richiesta Info Prodotto,8.0,Positivo,,False
15610,2024-12-14,Visita Agente,Richiesta Preventivo,,Positivo,Cliente interessato,False
15610,2025-02-14,Email,Pagamento Premio,12.0,Positivo,,False
15610,2025-03-24,App Mobile,Richiesta Info Prodotto,19.0,Negativo,,False
15610,2025-06-12,Chiamata Telefonica,Reclamo,22.0,Positivo,Da ricontattare,False
15612,2024-02-01,Chiamata Telefonica,Pagamento Premio,4.0,Positivo,,False
15612,2024-04-29,Visita Agente,Richiesta Info Prodotto,5.0,Positivo,,False
15612,2024-08-18,Chat Online,Modifica Polizza,5.0,Positivo,,False
15612,2025-11-03,Visita Agente,Pagamento Premio,,Positivo,,False
15612,2025-11-12,Chiamata Telefonica,Reclamo,11.0,Positivo,Cliente interessato,False
15613,2024-03-16,Chat Online,Pagamento Premio,,Positivo,,False
15613,2024-03-29,App Mobile,Sinistro,,Positivo,,False
15613,2024-04-18,Email,Reclamo,36.0,Positivo,,False
15613,2024-05-16,Chiamata Telefonica,Sinistro,,Positivo,,False
15613,2024-11-12,Visita Agente,Reclamo,,Neutrale,,False
15613,2025-02-14,Chiamata Telefonica,Modifica Polizza,38.0,Neutrale,Cliente interessato,False
15613,2025-04-11,Chat Online,Pagamento Premio,,Positivo,,False
15613,2025-08-19,Visita Agente,Richiesta Info Prodotto,21.0,Positivo,Cliente interessato,False
15613,2025-11-12,Visita Agente,Reclamo,1.0,Positivo,,False
15614,2023-12-14,Visita Agente,Reclamo,10.0,Positivo,,False
15614,2024-09-15,Email,Modifica Polizza,1.0,Neutrale,,False
15614,2024-10-09,Chiamata Telefonica,Richiesta Preventivo,,Positivo,,False
15614,2024-12-06,Visita Agente,Richiesta Info Prodotto,10.0,Positivo,,False
15614,2025-04-16,App Mobile,Modifica Polizza,6.0,Positivo,,False
15614,2025-06-11,Email,Modifica Polizza,,Neutrale,Richiesta follow-up,False
15614,2025-07-12,Email,Richiesta Preventivo,63.0,Positivo,,False
15614,2025-09-11,Visita Agente,Pagamento Premio,,Positivo,,False
15615,2024-02-13,Email,Modifica Polizza,0.0,Positivo,Cliente interessato,False
15615,2024-03-31,Chiamata Telefonica,Consulenza,12.0,Positivo,,False
15615,2025-01-20,Email,Sinistro,12.0,Positivo,,False
15615,2025-11-26,App Mobile,Consulenza,,Neutrale,,False
15616,2024-03-01,Visita Agente,Richiesta Preventivo,40.0,Positivo,,False
15616,2024-11-11,Chat Online,Richiesta Preventivo,54.0,Neutrale,,False
15616,2024-12-26,Chiamata Telefonica,Rinnovo,20.0,Positivo,,False
15616,2025-02-05,Email,Consulenza,24.0,Positivo,Cliente interessato,False
15616,2025-11-09,Email,Richiesta Info Prodotto,1.0,Neutrale,,False
15617,2023-12-28,Chiamata Telefonica,Reclamo,,Positivo,Richiesta follow-up,False
15617,2024-02-21,Visita Agente,Sinistro,2.0,Neutrale,,False
15617,2024-10-09,Visita Agente,Sinistro,9.0,Neutrale,Da ricontattare,False
15617,2025-04-01,App Mobile,Consulenza,20.0,Positivo,,True
15617,2025-08-06,Email,Consulenza,27.0,Positivo,,False
15617,2025-08-06,Email,Modifica Polizza,3.0,Neutrale,,False
15618,2024-09-27,Chiamata Telefonica,Consulenza,,Neutrale,,False
15618,2025-01-05,Chiamata Telefonica,Sinistro,18.0,Positivo,,False
15618,2025-02-07,Chat Online,Sinistro,5.0,Positivo,,False
15618,2025-04-18,Email,Richiesta Preventivo,1.0,Positivo,Richiesta follow-up,False
15619,2024-08-14,Visita Agente,Pagamento Premio,8.0,Positivo,Da ricontattare,False
15619,2024-11-07,Email,Richiesta Preventivo,,Positivo,Richiesta follow-up,False
15619,2025-07-13,Chiamata Telefonica,Pagamento Premio,,Positivo,,False
15620,2024-03-15,Visita Agente,Pagamento Premio,,Positivo,Da ricontattare,False
15620,2025-07-18,Email,Rinnovo,8.0,Positivo,,False
15621,2025-02-24,Email,Pagamento Premio,,Positivo,,False
15621,2025-08-25,Visita Agente,Rinnovo,9.0,Neutrale,,False
15621,2025-10-22,Chiamata Telefonica,Richiesta Info Prodotto,11.0,Neutrale,,False
15623,2024-03-12,Visita Agente,Consulenza,6.0,Positivo,,False
15623,2024-06-25,Chat Online,Richiesta Preventivo,,Positivo,,False
15623,2024-10-26,Chiamata Telefonica,Consulenza,34.0,Positivo,Richiesta follow-up,False
15623,2025-01-27,App Mobile,Richiesta Preventivo,6.0,Positivo,Cliente interessato,False
15623,2025-11-13,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
15624,2024-06-24,Email,Consulenza,5.0,Neutrale,Da ricontattare,False
15624,2025-01-26,Chiamata Telefonica,Pagamento Premio,1.0,Positivo,,False
15625,2024-01-20,Chiamata Telefonica,Richiesta Preventivo,49.0,Negativo,Cliente interessato,False
15625,2024-04-18,Visita Agente,Richiesta Preventivo,2.0,Positivo,Richiesta follow-up,False
15625,2024-05-25,Visita Agente,Modifica Polizza,,Positivo,Da ricontattare,False
15625,2024-06-25,Chat Online,Richiesta Preventivo,8.0,Neutrale,,False
15625,2024-08-10,Chat Online,Modifica Polizza,14.0,Positivo,,False
15625,2024-10-27,Chat Online,Rinnovo,0.0,Positivo,,False
15625,2024-11-21,Visita Agente,Reclamo,0.0,Negativo,Da ricontattare,False
15625,2024-12-15,Email,Consulenza,,Positivo,,False
15625,2025-03-29,Chat Online,Sinistro,3.0,Neutrale,,False
15625,2025-04-24,Visita Agente,Richiesta Preventivo,12.0,Positivo,,False
15625,2025-08-06,Chiamata Telefonica,Sinistro,25.0,Neutrale,Da ricontattare,False
15625,2025-10-18,Chiamata Telefonica,Richiesta Preventivo,,Positivo,Da ricontattare,False
15625,2025-11-26,Chat Online,Rinnovo,,Positivo,,False
15626,2024-01-14,Visita Agente,Modifica Polizza,,Positivo,Cliente interessato,False
15626,2024-03-05,App Mobile,Modifica Polizza,,Positivo,Da ricontattare,False
15626,2025-03-04,Chat Online,Rinnovo,,Positivo,,False
15626,2025-06-02,Chat Online,Rinnovo,,Positivo,,False
15627,2024-02-10,Email,Richiesta Info Prodotto,38.0,Neutrale,,False
15627,2024-11-28,Visita Agente,Sinistro,16.0,Neutrale,Richiesta follow-up,False
15627,2025-01-13,Chat Online,Sinistro,53.0,Neutrale,,False
15627,2025-12-08,Chat Online,Modifica Polizza,19.0,Neutrale,,False
15628,2024-06-14,Visita Agente,Richiesta Preventivo,,Positivo,,True
15628,2024-08-02,Chiamata Telefonica,Pagamento Premio,,Positivo,Cliente interessato,False
15628,2024-08-07,Chiamata Telefonica,Reclamo,,Positivo,Da ricontattare,False
15628,2024-12-27,Chiamata Telefonica,Richiesta Preventivo,0.0,Positivo,Richiesta follow-up,False
15628,2025-09-08,Email,Reclamo,34.0,Positivo,,False
15628,2025-11-13,Visita Agente,Pagamento Premio,4.0,Positivo,Cliente interessato,False
15629,2024-09-06,Chiamata Telefonica,Consulenza,30.0,Neutrale,Richiesta follow-up,False
15629,2025-04-19,Visita Agente,Richiesta Info Prodotto,,Neutrale,,False
15629,2025-06-28,Chiamata Telefonica,Sinistro,2.0,Positivo,Richiesta follow-up,False
15629,2025-08-01,Email,Consulenza,43.0,Negativo,,False
15629,2025-08-14,Chat Online,Reclamo,12.0,Neutrale,,False
15630,2024-02-03,Chat Online,Consulenza,1.0,Neutrale,Da ricontattare,False
15630,2024-06-12,App Mobile,Richiesta Info Prodotto,10.0,Negativo,,False
15630,2024-07-23,Chiamata Telefonica,Rinnovo,,Positivo,,False
15631,2024-09-06,Chiamata Telefonica,Pagamento Premio,28.0,Positivo,,False
15631,2024-09-09,Visita Agente,Consulenza,11.0,Negativo,Richiesta follow-up,False
15631,2025-01-23,Email,Sinistro,4.0,Positivo,,False
15632,2024-06-16,Visita Agente,Consulenza,20.0,Positivo,,False
15632,2024-11-04,Visita Agente,Rinnovo,,Positivo,Richiesta follow-up,False
15632,2024-11-23,Chiamata Telefonica,Sinistro,,Positivo,,False
15632,2024-12-06,Chiamata Telefonica,Reclamo,26.0,Positivo,,False
15632,2025-03-19,Visita Agente,Rinnovo,5.0,Negativo,,False
15633,2024-05-22,Chat Online,Consulenza,28.0,Negativo,Cliente interessato,False
15633,2024-07-23,Email,Modifica Polizza,,Neutrale,,False
15633,2024-08-23,Chiamata Telefonica,Rinnovo,6.0,Neutrale,Cliente interessato,False
15634,2024-01-03,Chat Online,Modifica Polizza,13.0,Positivo,Richiesta follow-up,False
15634,2024-04-22,Chiamata Telefonica,Pagamento Premio,4.0,Positivo,,False
15634,2025-06-08,Chiamata Telefonica,Pagamento Premio,31.0,Neutrale,,False
15634,2025-06-10,Visita Agente,Consulenza,,Positivo,Richiesta follow-up,False
15634,2025-10-01,Email,Pagamento Premio,10.0,Positivo,Da ricontattare,False
15634,2025-11-16,Chiamata Telefonica,Pagamento Premio,10.0,Positivo,,False
15635,2024-08-05,Chiamata Telefonica,Rinnovo,,Positivo,Cliente interessato,False
15635,2024-09-14,Chat Online,Reclamo,54.0,Neutrale,,False
15636,2024-01-17,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
15636,2024-02-21,Visita Agente,Pagamento Premio,9.0,Positivo,,False
15636,2024-06-26,Chiamata Telefonica,Sinistro,44.0,Neutrale,Richiesta follow-up,False
15636,2024-07-21,Chiamata Telefonica,Reclamo,6.0,Positivo,,False
15636,2025-10-03,Email,Sinistro,,Positivo,,False
15636,2025-12-02,Chat Online,Pagamento Premio,,Positivo,,False
15637,2024-02-12,Visita Agente,Modifica Polizza,,Negativo,,False
15637,2024-03-13,Chiamata Telefonica,Sinistro,,Positivo,,False
15637,2024-04-27,Visita Agente,Richiesta Preventivo,,Positivo,,True
15637,2024-06-08,Visita Agente,Modifica Polizza,,Positivo,,False
15637,2024-07-01,Chat Online,Rinnovo,,Positivo,,False
15638,2024-05-20,Chiamata Telefonica,Reclamo,3.0,Negativo,,False
15638,2024-08-23,Visita Agente,Richiesta Preventivo,,Neutrale,Richiesta follow-up,False
15638,2025-06-08,Chat Online,Reclamo,,Neutrale,,False
15639,2024-03-02,App Mobile,Richiesta Preventivo,0.0,Positivo,Richiesta follow-up,True
15639,2025-02-10,Chiamata Telefonica,Richiesta Info Prodotto,,Positivo,Cliente interessato,False
15639,2025-08-03,Chat Online,Reclamo,9.0,Neutrale,,False
15639,2025-09-15,Visita Agente,Reclamo,,Neutrale,Cliente interessato,False
15640,2024-01-19,Visita Agente,Rinnovo,8.0,Positivo,,False
15640,2024-09-11,Visita Agente,Pagamento Premio,,Positivo,,False
15640,2025-02-21,Chiamata Telefonica,Modifica Polizza,,Neutrale,Cliente interessato,False
15640,2025-04-20,Email,Rinnovo,,Positivo,,False
15640,2025-07-09,Visita Agente,Pagamento Premio,,Positivo,Richiesta follow-up,False
15641,2024-03-21,Chat Online,Modifica Polizza,15.0,Positivo,Da ricontattare,False
15641,2025-01-21,Chiamata Telefonica,Modifica Polizza,,Positivo,,False
15641,2025-05-31,Chat Online,Consulenza,42.0,Neutrale,,False
15641,2025-09-28,Email,Richiesta Preventivo,8.0,Positivo,,False
15641,2025-11-05,Visita Agente,Richiesta Preventivo,,Positivo,,False
15642,2025-01-03,Chiamata Telefonica,Pagamento Premio,27.0,Positivo,,False
15642,2025-02-06,Chiamata Telefonica,Reclamo,21.0,Positivo,Cliente interessato,False
15642,2025-06-28,Chat Online,Modifica Polizza,,Neutrale,,False
15642,2025-07-04,Chat Online,Reclamo,3.0,Neutrale,,False
15643,2024-09-01,Visita Agente,Sinistro,1.0,Negativo,Richiesta follow-up,False
15643,2025-04-11,App Mobile,Rinnovo,,Neutrale,,False
15645,2024-04-02,Chiamata Telefonica,Pagamento Premio,7.0,Neutrale,,False
15645,2024-06-28,Visita Agente,Richiesta Preventivo,7.0,Negativo,,False
15645,2024-07-30,Visita Agente,Rinnovo,30.0,Positivo,,False
15646,2024-05-20,Email,Pagamento Premio,26.0,Neutrale,Da ricontattare,False
15646,2024-08-06,Chiamata Telefonica,Sinistro,15.0,Positivo,,False
15646,2025-01-17,Visita Agente,Richiesta Preventivo,,Positivo,,False
15646,2025-01-17,Email,Reclamo,5.0,Positivo,,False
15647,2024-04-17,App Mobile,Reclamo,,Positivo,,False
15647,2024-05-24,Chat Online,Pagamento Premio,3.0,Positivo,,False
15647,2025-10-06,Visita Agente,Modifica Polizza,,Positivo,,False
15648,2025-06-18,App Mobile,Pagamento Premio,,Positivo,,False
15648,2025-11-04,Visita Agente,Modifica Polizza,15.0,Positivo,,False
15649,2025-01-15,Chiamata Telefonica,Pagamento Premio,3.0,Positivo,,False
15649,2025-05-01,Visita Agente,Reclamo,11.0,Neutrale,Cliente interessato,False
15649,2025-12-02,Email,Richiesta Info Prodotto,31.0,Positivo,,False
15650,2024-01-17,App Mobile,Modifica Polizza,0.0,Positivo,,False
15650,2025-02-09,Chiamata Telefonica,Reclamo,,Positivo,,False
15650,2025-06-27,Chiamata Telefonica,Richiesta Preventivo,73.0,Positivo,,False
15650,2025-09-16,Visita Agente,Consulenza,8.0,Neutrale,,False
15650,2025-10-31,Visita Agente,Reclamo,9.0,Positivo,,False
15651,2024-01-03,Email,Rinnovo,,Positivo,,False
15651,2024-05-08,Email,Pagamento Premio,2.0,Positivo,Da ricontattare,False
15651,2024-06-28,Visita Agente,Reclamo,,Positivo,,False
15651,2024-12-03,Email,Richiesta Info Prodotto,,Negativo,,False
15651,2025-02-13,Email,Reclamo,,Positivo,,False
15652,2024-10-03,Chiamata Telefonica,Sinistro,15.0,Neutrale,Cliente interessato,False
15652,2025-03-17,Email,Reclamo,,Neutrale,Richiesta follow-up,False
15653,2025-09-22,Chat Online,Richiesta Info Prodotto,9.0,Positivo,Da ricontattare,True
15655,2024-06-18,Visita Agente,Richiesta Info Prodotto,4.0,Negativo,,False
15656,2024-05-15,App Mobile,Reclamo,,Neutrale,,False
15656,2024-11-21,Email,Richiesta Preventivo,6.0,Positivo,,True
15656,2025-02-05,Visita Agente,Consulenza,,Positivo,,False
15656,2025-05-17,Chiamata Telefonica,Richiesta Info Prodotto,0.0,Positivo,,True
15656,2025-07-09,Chiamata Telefonica,Modifica Polizza,18.0,Positivo,Cliente interessato,False
15656,2025-09-28,Visita Agente,Rinnovo,,Positivo,,False
15657,2025-02-07,Chiamata Telefonica,Richiesta Info Prodotto,22.0,Negativo,,False
15657,2025-05-31,Visita Agente,Richiesta Preventivo,,Negativo,,False
15658,2024-05-06,Email,Rinnovo,,Positivo,Da ricontattare,False
15658,2024-05-31,App Mobile,Consulenza,,Neutrale,,False
15658,2025-02-27,Chat Online,Richiesta Info Prodotto,20.0,Neutrale,,False
15659,2024-03-09,App Mobile,Consulenza,30.0,Positivo,Richiesta follow-up,False
15659,2024-04-04,Chat Online,Richiesta Info Prodotto,,Positivo,,False
15659,2024-07-04,Visita Agente,Sinistro,0.0,Positivo,,False
15659,2024-09-18,Chiamata Telefonica,Consulenza,31.0,Neutrale,,False
15659,2025-08-15,App Mobile,Richiesta Preventivo,1.0,Neutrale,,False
